IP地址,采集时间,内存使用率
10.185.10.32,2017/6/25 15:40,94.43
10.185.10.32,2017/6/25 15:55,95.70
10.185.10.32,2017/6/25 16:10,96.67
10.185.10.32,2017/6/25 16:20,91.39
10.185.10.32,2017/6/25 16:35,92.61
10.185.10.32,2017/6/25 16:45,97.72
10.185.10.32,2017/6/25 17:00,91.57
10.185.10.32,2017/6/25 17:15,97.84
10.185.10.32,2017/6/25 17:25,92.55
10.185.10.32,2017/6/25 17:40,94.51
10.185.10.32,2017/6/25 17:50,97.04
10.185.10.32,2017/6/25 18:05,91.22
10.185.10.32,2017/6/25 18:20,90.03
10.185.10.32,2017/6/25 18:30,92.84
10.185.10.32,2017/6/25 18:45,99.35
10.185.10.32,2017/6/25 18:55,96.73
10.185.10.32,2017/6/25 19:10,92.06
10.185.10.32,2017/6/25 19:25,95.80
10.185.10.32,2017/6/25 19:35,97.85
10.185.10.32,2017/6/25 19:50,90.27
10.185.10.32,2017/6/25 20:00,95.27
10.185.10.32,2017/6/25 20:15,94.01
10.185.10.32,2017/6/25 20:30,95.50
10.185.10.32,2017/6/25 20:40,95.89
10.185.10.32,2017/6/25 20:55,99.28
10.185.10.32,2017/6/25 21:05,95.62
10.185.10.32,2017/6/25 21:20,95.59
10.185.10.32,2017/6/25 21:35,97.01
10.185.10.32,2017/6/25 21:45,98.44
10.185.10.32,2017/6/25 22:00,93.92
10.185.10.32,2017/6/25 22:10,99.28
10.185.10.32,2017/6/25 22:25,92.70
10.185.10.32,2017/6/25 22:40,92.49
10.185.10.32,2017/6/25 22:50,99.82
10.185.10.32,2017/6/25 23:05,94.42
10.185.10.32,2017/6/25 23:15,96.00
10.185.10.32,2017/6/25 23:30,99.48
10.185.10.32,2017/6/25 23:45,99.95
10.185.10.32,2017/6/25 23:55,90.93
10.185.10.32,2017/6/26 0:10,99.95
10.185.10.32,2017/6/26 0:20,94.28
10.185.10.32,2017/6/26 0:35,92.17
10.185.10.32,2017/6/26 1:00,93.59
10.185.10.32,2017/6/26 1:15,94.78
10.185.10.32,2017/6/26 1:25,91.05
10.185.10.32,2017/6/26 1:40,98.21
10.185.10.32,2017/6/26 1:55,94.54
10.185.10.32,2017/6/26 2:05,94.22
10.185.10.32,2017/6/26 2:20,96.84
10.185.10.32,2017/6/26 2:30,90.46
10.185.10.32,2017/6/26 2:45,95.15
10.185.10.32,2017/6/26 3:00,98.17
10.185.10.32,2017/6/26 3:10,95.33
10.185.10.32,2017/6/26 3:25,98.21
10.185.10.32,2017/6/26 3:35,99.63
10.185.10.32,2017/6/26 3:50,98.41
10.185.10.32,2017/6/26 4:05,98.82
10.185.10.32,2017/6/26 4:15,96.90
10.185.10.32,2017/6/26 4:30,92.05
10.185.10.32,2017/6/26 4:40,91.04
10.185.10.32,2017/6/26 4:55,96.07
10.185.10.32,2017/6/26 5:10,94.84
10.185.10.32,2017/6/26 5:20,92.01
10.185.10.32,2017/6/26 5:35,92.79
10.185.10.32,2017/6/26 5:45,96.87
10.185.10.32,2017/6/26 6:00,96.50
10.185.10.32,2017/6/26 6:15,99.21
10.185.10.32,2017/6/26 6:25,90.98
10.185.10.32,2017/6/26 6:40,91.75
10.185.10.32,2017/6/26 6:50,97.36
10.185.10.32,2017/6/26 7:05,98.18
10.185.10.32,2017/6/26 7:20,93.44
10.185.10.32,2017/6/26 7:30,99.72
10.185.10.32,2017/6/26 7:45,95.39
10.185.10.32,2017/6/26 7:55,97.58
10.185.10.32,2017/6/26 8:10,98.83
10.185.10.32,2017/6/26 8:25,96.77
10.185.10.32,2017/6/26 8:35,93.61
10.185.10.32,2017/6/26 8:50,97.28
10.185.10.32,2017/6/26 9:00,96.18
10.185.10.32,2017/6/26 9:15,91.75
10.185.10.32,2017/6/26 9:30,93.82
10.185.10.32,2017/6/26 9:40,92.21
10.185.10.32,2017/6/26 9:55,99.44
10.185.10.32,2017/6/26 10:05,97.20
10.185.10.32,2017/6/26 10:20,97.73
10.185.10.32,2017/6/26 10:35,92.54
10.185.10.32,2017/6/26 10:45,99.48
10.185.10.32,2017/6/26 11:00,96.11
10.185.10.32,2017/6/26 11:10,94.95
10.185.10.32,2017/6/26 11:25,92.05
10.185.10.32,2017/6/26 11:40,91.00
10.185.10.32,2017/6/26 12:00,99.59
10.185.10.32,2017/6/26 12:15,99.95
10.185.10.32,2017/6/26 12:25,90.42
10.185.10.32,2017/6/26 12:40,94.99
10.185.10.32,2017/6/26 12:55,90.97
10.185.10.32,2017/6/26 13:30,94.71
10.185.10.32,2017/6/26 13:45,97.77
10.185.10.32,2017/6/26 14:00,90.39
10.185.10.32,2017/6/26 14:10,94.63
10.185.10.32,2017/6/26 14:25,96.84
10.185.10.32,2017/6/26 14:35,99.94
10.185.10.32,2017/6/26 14:50,94.49
10.185.10.32,2017/6/26 15:05,92.44
10.185.10.32,2017/6/26 15:15,95.94
10.185.10.32,2017/6/26 15:30,91.89
10.185.10.32,2017/6/26 15:40,97.18
10.185.10.32,2017/6/26 15:55,91.35
10.185.10.32,2017/6/26 16:10,93.65
10.185.10.32,2017/6/26 16:20,95.41
10.185.10.32,2017/6/26 16:35,92.56
10.185.10.32,2017/6/26 16:45,99.72
10.185.10.32,2017/6/26 17:00,99.89
10.185.10.32,2017/6/26 17:15,94.60
10.185.10.32,2017/6/26 17:25,96.91
10.185.10.32,2017/6/26 17:40,95.29
10.185.10.32,2017/6/26 17:50,96.47
10.185.10.32,2017/6/26 18:05,97.48
10.185.10.32,2017/6/26 18:30,97.17
10.185.10.32,2017/6/26 18:45,98.24
10.185.10.32,2017/6/26 18:55,91.31
10.185.10.32,2017/6/26 19:10,96.08
10.185.10.32,2017/6/26 19:25,92.78
10.185.10.32,2017/6/26 19:35,91.09
10.185.10.32,2017/6/26 19:50,99.81
10.185.10.32,2017/6/26 20:00,90.25
10.185.10.32,2017/6/26 20:15,98.16
10.185.10.32,2017/6/26 20:30,91.42
10.185.10.32,2017/6/26 20:40,91.66
10.185.10.32,2017/6/26 20:55,93.96
10.185.10.32,2017/6/26 21:05,98.87
10.185.10.32,2017/6/26 21:20,91.16
10.185.10.32,2017/6/26 21:35,96.11
10.185.10.32,2017/6/26 21:45,98.46
10.185.10.32,2017/6/26 22:00,92.41
10.185.10.32,2017/6/26 22:10,92.33
10.185.10.32,2017/6/26 22:25,93.40
10.185.10.32,2017/6/26 22:40,98.58
10.185.10.32,2017/6/26 22:50,90.29
10.185.10.32,2017/6/26 23:05,99.00
10.185.10.32,2017/6/26 23:15,92.05
10.185.10.32,2017/6/26 23:30,92.49
10.185.10.32,2017/6/26 23:45,99.78
10.185.10.32,2017/6/26 23:55,95.13
10.185.10.32,2017/6/27 0:10,94.13
10.185.10.32,2017/6/27 0:20,94.74
10.185.10.32,2017/6/27 0:35,92.00
10.185.10.32,2017/6/27 0:50,92.15
10.185.10.32,2017/6/27 1:00,95.81
10.185.10.32,2017/6/27 1:15,96.08
10.185.10.32,2017/6/27 1:25,94.48
10.185.10.32,2017/6/27 1:40,93.18
10.185.10.32,2017/6/27 1:55,99.01
10.185.10.32,2017/6/27 2:05,99.45
10.185.10.32,2017/6/27 2:20,99.42
10.185.10.32,2017/6/27 2:30,98.68
10.185.10.32,2017/6/27 2:45,97.91
10.185.10.32,2017/6/27 3:00,90.38
10.185.10.32,2017/6/27 3:10,94.52
10.185.10.32,2017/6/27 3:25,91.44
10.185.10.32,2017/6/27 3:35,93.26
10.185.10.32,2017/6/27 3:50,98.47
10.185.10.32,2017/6/27 4:05,93.66
10.185.10.32,2017/6/27 4:15,94.77
10.185.10.32,2017/6/27 4:30,98.67
10.185.10.32,2017/6/27 4:40,91.56
10.185.10.32,2017/6/27 4:55,92.34
10.185.10.32,2017/6/27 5:10,96.35
10.185.10.32,2017/6/27 5:20,95.88
10.185.10.32,2017/6/27 5:35,90.82
10.185.10.32,2017/6/27 5:45,95.81
10.185.10.32,2017/6/27 6:00,94.95
10.185.10.32,2017/6/27 6:15,94.11
10.185.10.32,2017/6/27 6:25,95.03
10.185.10.32,2017/6/27 6:40,97.64
10.185.10.32,2017/6/27 6:50,96.06
10.185.10.32,2017/6/27 7:05,92.37
10.185.10.32,2017/6/27 7:20,90.56
10.185.10.32,2017/6/27 7:30,98.51
10.185.10.32,2017/6/27 7:45,90.95
10.185.10.32,2017/6/27 7:55,97.93
10.185.10.32,2017/6/27 8:10,94.88
10.185.10.32,2017/6/27 8:25,98.47
10.185.10.32,2017/6/27 8:35,99.64
10.185.10.32,2017/6/27 8:50,96.76
10.185.10.32,2017/6/27 9:00,92.46
10.185.10.32,2017/6/27 9:15,92.77
10.185.10.32,2017/6/27 9:30,96.17
10.185.10.32,2017/6/27 9:40,99.37
10.185.10.32,2017/6/27 9:55,90.01
10.185.10.32,2017/6/27 10:05,92.48
10.185.10.32,2017/6/27 10:20,98.42
10.185.10.32,2017/6/27 10:35,99.39
10.185.10.32,2017/6/27 10:45,90.52
10.185.10.32,2017/6/27 11:00,95.83
10.185.10.32,2017/6/27 11:10,90.83
10.185.10.32,2017/6/27 11:25,90.15
10.185.10.32,2017/6/27 11:40,91.23
10.185.10.32,2017/6/27 12:00,98.08
10.185.10.32,2017/6/27 12:15,95.92
10.185.10.32,2017/6/27 12:25,90.57
10.185.10.32,2017/6/27 12:40,99.40
10.185.10.32,2017/6/27 12:55,92.62
10.185.10.32,2017/6/27 13:05,94.16
10.185.10.32,2017/6/27 13:20,95.64
10.185.10.32,2017/6/27 13:30,98.21
10.185.10.32,2017/6/27 13:45,97.47
10.185.10.32,2017/6/27 14:00,95.70
10.185.10.32,2017/6/27 14:10,96.28
10.185.10.32,2017/6/27 14:25,92.55
10.185.10.32,2017/6/27 14:35,99.37
10.185.10.32,2017/6/27 14:50,92.56
10.185.10.32,2017/6/27 15:05,94.33
10.185.10.32,2017/6/27 15:15,97.60
10.185.10.32,2017/6/27 15:30,99.21
10.185.10.32,2017/6/27 15:40,97.00
10.185.10.32,2017/6/27 15:55,95.80
10.185.10.32,2017/6/27 16:10,92.50
10.185.10.32,2017/6/27 16:20,99.43
10.185.10.32,2017/6/27 16:35,90.19
10.185.10.32,2017/6/27 16:45,99.79
10.185.10.32,2017/6/27 17:00,96.41
10.185.10.32,2017/6/27 17:15,98.31
10.185.10.32,2017/6/27 17:25,98.22
10.185.10.32,2017/6/27 17:40,96.16
10.185.10.32,2017/6/27 17:50,93.66
10.185.10.32,2017/6/27 18:05,98.40
10.185.10.32,2017/6/27 18:20,91.22
10.185.10.32,2017/6/27 18:30,99.02
10.185.10.32,2017/6/27 18:45,90.58
10.185.10.32,2017/6/27 18:55,98.36
10.185.10.32,2017/6/27 19:10,93.64
10.185.10.32,2017/6/27 19:25,97.05
10.185.10.32,2017/6/27 19:35,93.95
10.185.10.32,2017/6/27 19:50,92.45
10.185.10.32,2017/6/27 20:00,94.80
10.185.10.32,2017/6/27 20:15,90.48
10.185.10.32,2017/6/27 20:30,97.89
10.185.10.32,2017/6/27 20:40,97.05
10.185.10.32,2017/6/27 20:55,91.75
10.185.10.32,2017/6/27 21:20,90.34
10.185.10.32,2017/6/27 21:35,91.40
10.185.10.32,2017/6/27 21:45,96.19
10.185.10.32,2017/6/27 22:00,92.12
10.185.10.32,2017/6/27 22:10,96.35
10.185.10.32,2017/6/27 22:25,98.93
10.185.10.32,2017/6/27 22:40,99.83
10.185.10.32,2017/6/27 22:50,93.13
10.185.10.32,2017/6/27 23:05,91.70
10.185.10.32,2017/6/27 23:15,91.61
10.185.10.32,2017/6/27 23:30,97.60
10.185.10.32,2017/6/27 23:45,98.15
10.185.10.32,2017/6/27 23:55,99.10
10.185.10.32,2017/6/28 0:10,97.78
10.185.10.32,2017/6/28 0:35,93.48
10.185.10.32,2017/6/28 0:50,91.21
10.185.10.32,2017/6/28 1:00,90.39
10.185.10.32,2017/6/28 1:15,90.68
10.185.10.32,2017/6/28 1:25,92.82
10.185.10.32,2017/6/28 1:40,94.99
10.185.10.32,2017/6/28 1:55,94.05
10.185.10.32,2017/6/28 2:05,91.14
10.185.10.32,2017/6/28 2:20,94.94
10.185.10.32,2017/6/28 2:30,99.79
10.185.10.32,2017/6/28 2:45,97.06
10.185.10.32,2017/6/28 3:00,92.88
10.185.10.32,2017/6/28 3:10,99.80
10.185.10.32,2017/6/28 3:25,97.81
10.185.10.32,2017/6/28 3:35,90.40
10.185.10.32,2017/6/28 3:50,95.14
10.185.10.32,2017/6/28 4:05,95.68
10.185.10.32,2017/6/28 4:15,91.79
10.185.10.32,2017/6/28 4:30,92.64
10.185.10.32,2017/6/28 4:40,93.27
10.185.10.32,2017/6/28 4:55,95.80
10.185.10.32,2017/6/28 5:10,96.37
10.185.10.32,2017/6/28 5:20,94.96
10.185.10.32,2017/6/28 5:35,94.81
10.185.10.32,2017/6/28 5:45,94.78
10.185.10.32,2017/6/28 6:00,97.19
10.185.10.32,2017/6/28 6:15,98.98
10.185.10.32,2017/6/28 6:25,90.64
10.185.10.32,2017/6/28 6:40,96.86
10.185.10.32,2017/6/28 6:50,93.40
10.185.10.32,2017/6/28 7:05,98.75
10.185.10.32,2017/6/28 7:20,99.47
10.185.10.32,2017/6/28 7:30,95.33
10.185.10.32,2017/6/28 7:45,96.06
10.185.10.32,2017/6/28 7:55,97.73
10.185.10.32,2017/6/28 8:10,96.10
10.185.10.32,2017/6/28 8:25,92.10
10.185.10.32,2017/6/28 8:35,91.06
10.185.10.32,2017/6/28 8:50,95.42
10.185.10.32,2017/6/28 9:00,99.32
10.185.10.32,2017/6/28 9:15,92.14
10.185.10.32,2017/6/28 9:30,96.75
10.185.10.32,2017/6/28 9:40,93.32
10.185.10.32,2017/6/28 9:55,94.05
10.185.10.32,2017/6/28 10:05,93.84
10.185.10.32,2017/6/28 10:20,91.25
10.185.10.32,2017/6/28 10:35,99.93
10.185.10.32,2017/6/28 10:45,99.03
10.185.10.32,2017/6/28 11:00,90.94
10.185.10.32,2017/6/28 11:10,98.94
10.185.10.32,2017/6/28 11:25,95.87
10.185.10.32,2017/6/28 11:40,95.14
10.185.10.32,2017/6/28 12:00,90.76
10.185.10.32,2017/6/28 12:15,97.58
10.185.10.32,2017/6/28 12:25,92.60
10.185.10.32,2017/6/28 12:40,94.57
10.185.10.32,2017/6/28 12:55,93.23
10.185.10.32,2017/6/28 13:05,92.80
10.185.10.32,2017/6/28 13:20,97.99
10.185.10.32,2017/6/28 13:30,95.57
10.185.10.32,2017/6/28 13:45,91.87
10.185.10.32,2017/6/28 14:00,95.80
10.185.10.32,2017/6/28 14:10,98.30
10.185.10.32,2017/6/28 14:25,96.00
10.185.10.32,2017/6/28 14:35,92.64
10.185.10.32,2017/6/28 14:50,97.49
10.185.10.32,2017/6/28 15:05,93.59
10.185.10.32,2017/6/28 15:15,98.27
10.185.10.32,2017/6/28 15:30,94.73
10.185.10.32,2017/6/28 15:40,95.26
10.185.10.32,2017/6/28 15:55,93.33
10.185.10.32,2017/6/28 16:10,90.27
10.185.10.32,2017/6/28 16:20,96.66
10.185.10.32,2017/6/28 16:35,98.84
10.185.10.32,2017/6/28 17:00,96.96
10.185.10.32,2017/6/28 17:15,92.11
10.185.10.32,2017/6/28 17:25,97.43
10.185.10.32,2017/6/28 17:40,98.08
10.185.10.32,2017/6/28 17:50,97.79
10.185.10.32,2017/6/28 18:05,90.12
10.185.10.32,2017/6/28 18:20,96.61
10.185.10.32,2017/6/28 18:30,92.19
10.185.10.32,2017/6/28 18:45,92.22
10.185.10.32,2017/6/28 18:55,94.44
10.185.10.32,2017/6/28 19:10,99.25
10.185.10.32,2017/6/28 19:25,92.99
10.185.10.32,2017/6/28 19:35,93.72
10.185.10.32,2017/6/28 19:50,92.00
10.185.10.32,2017/6/28 20:05,97.37
10.185.10.32,2017/6/28 20:15,91.34
10.185.10.32,2017/6/28 20:30,92.39
10.185.10.32,2017/6/28 20:40,96.78
10.185.10.32,2017/6/28 20:55,95.78
10.185.10.32,2017/6/28 21:10,94.49
10.185.10.32,2017/6/28 21:20,93.92
10.185.10.32,2017/6/28 21:35,93.76
10.185.10.32,2017/6/28 21:45,94.59
10.185.10.32,2017/6/28 22:00,94.46
10.185.10.32,2017/6/28 22:15,96.64
10.185.10.32,2017/6/28 22:25,97.47
10.185.10.32,2017/6/28 22:40,94.13
10.185.10.32,2017/6/28 22:50,97.47
10.185.10.32,2017/6/28 23:05,92.08
10.185.10.32,2017/6/28 23:15,96.50
10.185.10.32,2017/6/28 23:30,94.01
10.185.10.32,2017/6/28 23:45,99.66
10.185.10.32,2017/6/28 23:55,90.15
10.185.10.32,2017/6/29 0:10,96.32
10.185.10.32,2017/6/29 0:35,96.04
10.185.10.32,2017/6/29 0:50,94.75
10.185.10.32,2017/6/29 1:00,94.73
10.185.10.32,2017/6/29 1:15,96.45
10.185.10.32,2017/6/29 1:25,95.66
10.185.10.32,2017/6/29 1:40,97.76
10.185.10.32,2017/6/29 1:55,93.01
10.185.10.32,2017/6/29 2:05,99.91
10.185.10.32,2017/6/29 2:20,95.60
10.185.10.32,2017/6/29 2:30,92.20
10.185.10.32,2017/6/29 2:45,96.52
10.185.10.32,2017/6/29 3:00,97.02
10.185.10.32,2017/6/29 3:10,98.04
10.185.10.32,2017/6/29 3:25,90.63
10.185.10.32,2017/6/29 3:35,99.61
10.185.10.32,2017/6/29 3:50,91.24
10.185.10.32,2017/6/29 4:05,93.00
10.185.10.32,2017/6/29 4:15,99.75
10.185.10.32,2017/6/29 4:30,95.80
10.185.10.32,2017/6/29 4:40,91.92
10.185.10.32,2017/6/29 4:55,93.11
10.185.10.32,2017/6/29 5:10,99.69
10.185.10.32,2017/6/29 5:20,96.20
10.185.10.32,2017/6/29 5:35,99.04
10.185.10.32,2017/6/29 5:45,99.24
10.185.10.32,2017/6/29 6:00,90.21
10.185.10.32,2017/6/29 6:15,91.55
10.185.10.32,2017/6/29 6:25,95.38
10.185.10.32,2017/6/29 6:40,90.03
10.185.10.32,2017/6/29 6:55,96.59
10.185.10.32,2017/6/29 7:05,90.55
10.185.10.32,2017/6/29 7:20,93.05
10.185.10.32,2017/6/29 7:30,96.80
10.185.10.32,2017/6/29 7:45,98.82
10.185.10.32,2017/6/29 7:55,97.16
10.185.10.32,2017/6/29 8:10,95.60
10.185.10.32,2017/6/29 8:25,98.58
10.185.10.32,2017/6/29 8:35,96.00
10.185.10.32,2017/6/29 8:50,97.11
10.185.10.32,2017/6/29 9:05,96.21
10.185.10.32,2017/6/29 9:15,99.96
10.185.10.32,2017/6/29 9:30,98.26
10.185.10.32,2017/6/29 9:40,93.43
10.185.10.32,2017/6/29 9:55,95.46
10.185.10.32,2017/6/29 10:05,92.46
10.185.10.32,2017/6/29 10:20,97.51
10.185.10.32,2017/6/29 10:35,98.59
10.185.10.32,2017/6/29 10:45,99.37
10.185.10.32,2017/6/29 11:00,97.60
10.185.10.32,2017/6/29 11:10,98.52
10.185.10.32,2017/6/29 11:25,91.94
10.185.10.32,2017/6/29 11:40,99.97
10.185.10.32,2017/6/29 12:00,98.81
10.185.10.32,2017/6/29 12:15,94.35
10.185.10.32,2017/6/29 12:30,95.53
10.185.10.32,2017/6/29 12:40,92.46
10.185.10.32,2017/6/29 12:55,98.59
10.185.10.32,2017/6/29 13:05,95.75
10.185.10.32,2017/6/29 13:20,92.33
10.185.10.32,2017/6/29 13:30,95.32
10.185.10.32,2017/6/29 13:45,99.74
10.185.10.32,2017/6/29 14:00,95.91
10.185.10.32,2017/6/29 14:10,91.31
10.185.10.32,2017/6/29 14:25,94.63
10.185.10.32,2017/6/29 14:35,98.33
10.185.10.32,2017/6/29 14:50,91.39
10.185.10.32,2017/6/29 15:05,98.51
10.185.10.32,2017/6/29 15:15,96.24
10.185.10.32,2017/6/29 15:30,91.41
10.185.10.32,2017/6/29 15:40,96.55
10.185.10.32,2017/6/29 15:55,93.84
10.185.10.32,2017/6/29 16:10,98.01
10.185.10.32,2017/6/29 16:20,96.03
10.185.10.32,2017/6/29 16:35,90.09
10.185.10.32,2017/6/29 16:45,99.36
10.185.10.32,2017/6/29 17:00,99.96
10.185.10.32,2017/6/29 17:15,97.53
10.185.10.32,2017/6/29 17:25,96.89
10.185.10.32,2017/6/29 17:40,91.88
10.185.10.32,2017/6/29 17:50,92.69
10.185.10.32,2017/6/29 18:05,99.17
10.185.10.32,2017/6/29 18:30,91.25
10.185.10.32,2017/6/29 18:45,99.69
10.185.10.32,2017/6/29 18:55,93.66
10.185.10.32,2017/6/29 19:10,96.82
10.185.10.32,2017/6/29 19:25,94.51
10.185.10.32,2017/6/29 19:35,91.67
10.185.10.32,2017/6/29 19:50,90.77
10.185.10.32,2017/6/29 20:00,99.80
10.185.10.32,2017/6/29 20:15,98.64
10.185.10.32,2017/6/29 20:30,99.13
10.185.10.32,2017/6/29 20:40,95.70
10.185.10.32,2017/6/29 20:55,97.26
10.185.10.32,2017/6/29 21:05,90.28
10.185.10.32,2017/6/29 21:20,99.32
10.185.10.32,2017/6/29 21:35,93.30
10.185.10.32,2017/6/29 21:45,99.63
10.185.10.32,2017/6/29 22:00,99.72
10.185.10.32,2017/6/29 22:10,93.04
10.185.10.32,2017/6/29 22:25,92.86
10.185.10.32,2017/6/29 22:40,95.70
10.185.10.32,2017/6/29 22:50,99.71
10.185.10.32,2017/6/29 23:05,99.65
10.185.10.32,2017/6/29 23:15,91.10
10.185.10.32,2017/6/29 23:30,95.39
10.185.10.32,2017/6/29 23:45,93.33
10.185.10.32,2017/6/29 23:55,93.69
10.185.10.32,2017/6/30 0:10,94.36
10.185.10.32,2017/6/30 0:20,90.94
10.185.10.32,2017/6/30 0:35,91.30
10.185.10.32,2017/6/30 0:50,99.42
10.185.10.32,2017/6/30 1:00,96.41
10.185.10.32,2017/6/30 1:15,93.85
10.185.10.32,2017/6/30 1:25,99.73
10.185.10.32,2017/6/30 1:40,95.14
10.185.10.32,2017/6/30 1:55,94.94
10.185.10.32,2017/6/30 2:05,92.24
10.185.10.32,2017/6/30 2:20,91.96
10.185.10.32,2017/6/30 2:30,97.07
10.185.10.32,2017/6/30 2:45,97.97
10.185.10.32,2017/6/30 3:00,94.84
10.185.10.32,2017/6/30 3:10,94.25
10.185.10.32,2017/6/30 3:25,98.58
10.185.10.32,2017/6/30 3:35,96.16
10.185.10.32,2017/6/30 3:50,99.76
10.185.10.32,2017/6/30 4:05,97.83
10.185.10.32,2017/6/30 4:15,91.58
10.185.10.32,2017/6/30 4:30,94.94
10.185.10.32,2017/6/30 4:40,93.22
10.185.10.32,2017/6/30 4:55,91.75
10.185.10.32,2017/6/30 5:10,96.12
10.185.10.32,2017/6/30 5:20,94.79
10.185.10.32,2017/6/30 5:35,97.16
10.185.10.32,2017/6/30 5:45,99.09
10.185.10.32,2017/6/30 6:00,91.02
10.185.10.32,2017/6/30 6:15,96.91
10.185.10.32,2017/6/30 6:25,96.53
10.185.10.32,2017/6/30 6:40,97.94
10.185.10.32,2017/6/30 6:50,97.81
10.185.10.32,2017/6/30 7:05,95.85
10.185.10.32,2017/6/30 7:20,93.89
10.185.10.32,2017/6/30 7:30,97.18
10.185.10.32,2017/6/30 7:45,95.97
10.185.10.32,2017/6/30 7:55,90.13
10.185.10.32,2017/6/30 8:10,95.49
10.185.10.32,2017/6/30 8:25,98.68
10.185.10.32,2017/6/30 8:35,99.56
10.185.10.32,2017/6/30 8:50,92.32
10.185.10.32,2017/6/30 9:00,95.90
10.185.10.32,2017/6/30 9:15,99.27
10.185.10.32,2017/6/30 9:30,96.16
10.185.10.32,2017/6/30 9:40,95.13
10.185.10.32,2017/6/30 9:55,95.33
10.185.10.32,2017/6/30 10:05,98.45
10.185.10.32,2017/6/30 10:20,95.77
10.185.10.32,2017/6/30 10:35,90.59
10.185.10.32,2017/6/30 10:45,94.99
10.185.10.32,2017/6/30 11:00,90.37
10.185.10.32,2017/6/30 11:10,98.03
10.185.10.32,2017/6/30 11:25,91.52
10.185.10.32,2017/6/30 11:40,94.25
10.185.10.32,2017/6/30 12:00,92.22
10.185.10.32,2017/6/30 12:15,94.89
10.185.10.32,2017/6/30 12:25,99.22
10.185.10.32,2017/6/30 12:40,96.13
10.185.10.32,2017/6/30 12:55,99.14
10.185.10.32,2017/6/30 13:05,99.58
10.185.10.32,2017/6/30 13:20,93.07
10.185.10.32,2017/6/30 13:30,98.19
10.185.10.32,2017/6/30 13:45,93.04
10.185.10.32,2017/6/30 14:00,96.18
10.185.10.32,2017/6/30 14:10,99.96
10.185.10.32,2017/6/30 14:25,93.29
10.185.10.32,2017/6/30 14:35,90.90
10.185.10.32,2017/6/30 14:50,96.28
10.185.10.32,2017/6/30 15:05,98.06
10.185.10.32,2017/6/30 15:15,99.21
10.185.10.32,2017/6/30 15:30,94.36
10.185.10.32,2017/6/30 15:40,90.35
10.185.10.32,2017/6/30 15:55,98.70
10.185.10.32,2017/6/30 16:10,92.45
10.185.10.32,2017/6/30 16:20,97.93
10.185.10.32,2017/6/30 16:35,91.66
10.185.10.32,2017/6/30 16:45,95.46
10.185.10.32,2017/6/30 17:00,95.96
10.185.10.32,2017/6/30 17:15,95.55
10.185.10.32,2017/6/30 17:25,91.44
10.185.10.32,2017/6/30 17:40,90.55
10.185.10.32,2017/6/30 18:05,90.19
10.185.10.32,2017/6/30 18:30,96.72
10.185.10.32,2017/6/30 18:45,98.88
10.185.10.32,2017/6/30 18:55,91.94
10.185.10.32,2017/6/30 19:10,91.88
10.185.10.32,2017/6/30 19:25,98.06
10.185.10.32,2017/6/30 19:35,99.52
10.185.10.32,2017/6/30 19:50,93.58
10.185.10.32,2017/6/30 20:00,93.85
10.185.10.32,2017/6/30 20:15,91.69
10.185.10.32,2017/6/30 20:30,95.45
10.185.10.32,2017/6/30 20:40,98.41
10.185.10.32,2017/6/30 20:55,93.31
10.185.10.32,2017/6/30 21:05,96.14
10.185.10.32,2017/6/30 21:20,94.23
10.185.10.32,2017/6/30 21:35,93.46
10.185.10.32,2017/6/30 21:45,94.41
10.185.10.32,2017/6/30 22:00,98.62
10.185.10.32,2017/6/30 22:10,99.75
10.185.10.32,2017/6/30 22:25,95.63
10.185.10.32,2017/6/30 22:40,94.55
10.185.10.32,2017/6/30 22:50,95.63
10.185.10.32,2017/6/30 23:05,90.61
10.185.10.32,2017/6/30 23:15,99.40
10.185.10.32,2017/6/30 23:45,95.50
10.185.10.32,2017/7/1 0:10,91.92
10.185.10.32,2017/7/1 0:20,96.58
10.185.10.32,2017/7/1 0:35,90.16
10.185.10.32,2017/7/1 0:50,95.33
10.185.10.32,2017/7/1 1:00,90.98
10.185.10.32,2017/7/1 1:15,94.76
10.185.10.32,2017/7/1 1:25,93.76
10.185.10.32,2017/7/1 1:40,97.84
10.185.10.32,2017/7/1 1:55,90.74
10.185.10.32,2017/7/1 2:05,99.52
10.185.10.32,2017/7/1 2:20,91.77
10.185.10.32,2017/7/1 2:30,95.73
10.185.10.32,2017/7/1 2:45,95.14
10.185.10.32,2017/7/1 3:00,95.58
10.185.10.32,2017/7/1 3:10,92.95
10.185.10.32,2017/7/1 3:25,92.65
10.185.10.32,2017/7/1 3:35,94.07
10.185.10.32,2017/7/1 4:05,99.91
10.185.10.32,2017/7/1 4:15,91.41
10.185.10.32,2017/7/1 4:30,96.56
10.185.10.32,2017/7/1 4:40,95.62
10.185.10.32,2017/7/1 5:10,90.63
10.185.10.32,2017/7/1 5:20,95.15
10.185.10.32,2017/7/1 5:35,94.11
10.185.10.32,2017/7/1 6:00,95.69
10.185.10.32,2017/7/1 6:25,92.46
10.185.10.32,2017/7/1 6:50,92.51
10.185.10.32,2017/7/1 7:05,98.86
10.185.10.32,2017/7/1 7:20,95.98
10.185.10.32,2017/7/1 7:30,95.64
10.185.10.32,2017/7/1 7:45,96.87
10.185.10.32,2017/7/1 7:55,94.26
